r,g,b,label,label_int
131.82116726885505,154.32736902371337,163.4986864506931,river,1
114.21217362970512,139.48412653075056,143.97782615914565,river,1
127.821883462781,149.95476195691907,157.84365803815982,river,1
96.68593043044216,107.14208912123664,115.18420543109067,river,1
88.9372072941048,105.94764518078428,122.02185745097296,river,1
98.2074317823739,118.55694581797664,128.89805786930287,river,1
93.7506176614128,112.31908487361356,118.2430008257423,river,1
109.73960266572412,140.99834034896185,124.73475371262047,river,1
88.48365222064369,122.33367912133048,110.94904799738768,river,1
112.722093129439,142.15964192912605,133.59145619081195,river,1
103.19349309301674,133.05590588067997,127.2541804700368,river,1
103.42993492512711,131.00148074379567,130.68665706961264,river,1
94.11794164194616,122.94588479469216,126.41151545472412,river,1
104.88989176917704,128.28475684516377,116.5280982769101,river,1
75.40372157558426,95.62533526546652,108.43563187771215,river,1
77.40889106845567,95.62590181446426,91.1367637151651,river,1
72.32142634536442,90.58613514408458,81.38208037106031,river,1
106.22834288154718,124.72991983694548,128.8976352944127,river,1
112.59461999811356,136.02221270438332,150.8201921477575,river,1
110.2203876317576,134.79793838787936,145.23181356466802,river,1
109.95593327139404,132.76386513376397,137.87939208046436,river,1
98.57573675475751,116.91853266775482,117.24460292637056,river,1
101.61629550608514,118.52993179592082,116.88746383661667,river,1
85.61849735802329,99.70586631610256,93.40702270465448,river,1
99.23985413184178,115.2443369660568,115.54064342316614,river,1
109.53069884537744,117.97215104368226,114.82934938918166,river,1
103.86315916933644,115.89569153425302,116.26435942521474,river,1
102.28509023732586,109.97759057746768,101.44284664076176,river,1
90.25610756170536,113.9291372272228,116.17151121474042,river,1
85.25194249151339,110.8396750998796,109.68836443864303,river,1
99.16838747767572,125.76615381109002,123.89718063623778,river,1
93.5567185190967,112.87789103586924,107.06932058885243,river,1
76.1763458744884,103.3174704806106,98.43540719459313,river,1
81.11227798777568,106.52467790328345,99.0512977626336,river,1
141.23817355992048,115.37005002099902,55.42164864225674,sea,2
93.02300452013696,78.41355456182211,39.06529633848937,sea,2
84.61254415137368,71.11936396600103,40.03697259924341,sea,2
91.47870670309274,73.85932487048697,36.65888857440567,sea,2
111.03469939503456,92.3572702982291,39.35686226128509,sea,2
145.9440283594895,115.6551373797536,47.76605064401036,sea,2
162.39938980537707,127.68823518102074,61.808364829883885,sea,2
146.34438091043248,123.96503616496254,66.16910232020001,sea,2
88.67255334828367,71.2507747199285,44.92291210202588,sea,2
90.59373195129848,71.2469160693411,40.20134954720277,sea,2
97.02376190496662,78.66853559558054,40.55756993540998,sea,2
142.82224226132973,117.78307519473442,52.027651668095736,sea,2
102.532914130203,84.28799528721842,39.19283427605428,sea,2
105.29809762869976,96.46948001739968,51.294029027384205,sea,2
103.10598334805208,89.9807939128812,42.93265645525543,sea,2
102.75000084302184,85.5667413484395,39.55172914591661,sea,2
98.11791778310692,80.03907006003863,39.14037286404968,sea,2
89.11184197815511,88.6066636087858,54.166289869543775,sea,2
90.41359932666909,79.61260999052612,44.8634131122427,sea,2
86.93070199429515,74.0760851457355,42.96944807868009,sea,2
87.14790294302917,68.63705712268386,42.33673767673023,sea,2
92.20756440226472,70.4826683166924,45.17180406901757,sea,2
109.8459474301964,93.20780880664458,39.98787001188405,sea,2
90.94556905641387,81.92818824201717,49.73582976828752,sea,2
87.81797078455745,72.47345438237042,37.57747648705944,sea,2
120.0775039295529,106.26550095178474,49.433847735189815,sea,2
149.32794758512154,130.37086275099733,79.08210709374126,sea,2
164.5587014862292,147.29314015243924,105.82588339394654,sea,2
162.12463450205564,136.54512178510834,78.54772303229683,sea,2
132.4710855571339,108.25520746904652,39.372733955355024,sea,2
